0,1,2,3,4,5,6,7,8,9,10,11,mean,true
20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,20.752729415893555,0.0
20.697080612182617,20.66537094116211,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,20.681225776672363,0.0
20.74176025390625,20.70027732849121,20.691333770751953,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.711123784383137,20.71112378438314,0.0
20.716949462890625,20.687612533569336,20.66897201538086,20.702587127685547,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,20.694030284881592,0.0
20.64488983154297,20.636213302612305,20.62963104248047,20.653627395629883,20.70023536682129,20.652919387817384,20.652919387817384,20.652919387817384,20.652919387817384,20.652919387817384,20.652919387817384,20.652919387817384,20.65291938781738,0.0
20.646835327148438,20.60856819152832,20.622573852539062,20.658599853515625,20.695552825927734,20.703720092773438,20.655975023905437,20.655975023905437,20.655975023905437,20.655975023905437,20.655975023905437,20.655975023905437,20.655975023905434,0.0
20.624296188354492,20.584468841552734,20.568817138671875,20.62529754638672,20.674327850341797,20.67282485961914,20.618064880371094,20.624013900756836,20.624013900756836,20.624013900756836,20.624013900756836,20.624013900756836,20.624013900756836,0.0
20.694316864013672,20.64106559753418,20.623916625976562,20.650798797607422,20.720521926879883,20.73113250732422,20.666587829589844,20.576248168945312,20.663073539733887,20.663073539733887,20.663073539733887,20.663073539733887,20.663073539733887,0.0
20.739967346191406,20.72783088684082,20.697174072265625,20.722423553466797,20.762428283691406,20.794031143188477,20.741641998291016,20.641483306884766,20.572784423828125,20.711085001627605,20.711085001627605,20.711085001627605,20.711085001627602,0.0
20.620895385742188,20.581050872802734,20.59180450439453,20.603870391845703,20.642047882080078,20.64357566833496,20.6118106842041,20.523658752441406,20.445405960083008,20.436294555664062,20.570041465759278,20.570041465759278,20.570041465759278,0.0
20.4237060546875,20.386241912841797,20.36937713623047,20.422834396362305,20.448238372802734,20.44813346862793,20.386512756347656,20.318347930908203,20.251672744750977,20.233274459838867,20.2707462310791,20.35991686040705,20.35991686040705,0.0
20.488834381103516,20.489349365234375,20.47474479675293,20.50033187866211,20.56662368774414,20.553409576416016,20.49059295654297,20.393535614013672,20.347042083740234,20.339984893798828,20.367982864379883,21.041854858398438,20.504523913065594,0.0
20.542495727539062,20.56597900390625,20.59404754638672,20.63249969482422,20.660293579101562,20.58414077758789,20.48587989807129,20.410398483276367,20.42351531982422,20.46306610107422,21.127681732177734,21.467716217041016,20.663142840067547,0.0
20.483688354492188,20.54945945739746,20.590499877929688,20.59054946899414,20.555526733398438,20.444175720214844,20.367454528808594,20.351154327392578,20.410621643066406,21.087703704833984,21.417362213134766,21.055770874023438,20.658663908640545,0.0
20.646501541137695,20.725910186767578,20.72872543334961,20.665721893310547,20.5950870513916,20.505189895629883,20.487751007080078,20.51803970336914,21.215145111083984,21.557598114013672,21.18581771850586,21.213335037231445,20.837068557739258,0.0
20.552522659301758,20.593154907226562,20.532819747924805,20.434432983398438,20.38562774658203,20.355514526367188,20.384374618530273,21.04969024658203,21.41378402709961,21.054824829101562,21.06928825378418,20.790203094482422,20.71801980336507,0.0
20.627273559570312,20.605304718017578,20.509382247924805,20.432640075683594,20.443254470825195,20.459308624267578,21.1223087310791,21.455656051635742,21.11912727355957,21.144760131835938,20.85715103149414,20.85919189453125,20.8029465675354,0.0
20.656387329101562,20.598976135253906,20.524690628051758,20.507408142089844,20.56437110900879,21.21422576904297,21.544933319091797,21.178577423095703,21.22686004638672,20.951171875,20.942995071411133,20.9769344329834,20.907294273376465,0.0
20.41311264038086,20.376323699951172,20.361297607421875,20.390640258789062,21.083343505859375,21.399791717529297,21.030927658081055,21.04981231689453,20.794403076171875,20.798175811767578,20.818086624145508,20.79753875732422,20.776121139526367,0.0
20.31566619873047,20.33794593811035,20.369382858276367,21.03497886657715,21.39365005493164,21.010101318359375,21.028564453125,20.74185562133789,20.76633071899414,20.796466827392578,20.76637840270996,20.749160766601562,20.77587350209554,0.0
20.238706588745117,20.3071231842041,20.97539520263672,21.306407928466797,20.964536666870117,20.96868133544922,20.680500030517578,20.675167083740234,20.726318359375,20.708940505981445,20.68117904663086,20.72457504272461,20.746460914611816,0.0
20.235248565673828,20.93974494934082,21.274738311767578,20.90445327758789,20.94879913330078,20.648178100585938,20.641536712646484,20.66564178466797,20.66887092590332,20.650196075439453,20.683847427368164,20.69194221496582,20.746099789937336,0.0
21.003931045532227,21.378469467163086,21.011463165283203,21.02712631225586,20.76816177368164,20.74817657470703,20.774280548095703,20.74501609802246,20.746150970458984,20.792238235473633,20.79052734375,20.7508487701416,20.87803252538045,0.0
21.21731948852539,20.889644622802734,20.908432006835938,20.621654510498047,20.642871856689453,20.654287338256836,20.628833770751953,20.596694946289062,20.662630081176758,20.67311668395996,20.6224365234375,20.150592803955078,20.689042886098225,0.0
20.779129028320312,20.838777542114258,20.552410125732422,20.545581817626953,20.59546661376953,20.55967140197754,20.52664566040039,20.5623779296875,20.593280792236328,20.554534912109375,20.07292938232422,20.06885528564453,20.52080504099528,0.0
20.97979164123535,20.728504180908203,20.72451400756836,20.74652862548828,20.744422912597656,20.703941345214844,20.739103317260742,20.740724563598633,20.72689437866211,20.2528076171875,20.239242553710938,20.20801544189453,20.627874215443928,0.0
20.455242156982422,20.488771438598633,20.512020111083984,20.48754119873047,20.48535919189453,20.506824493408203,20.506620407104492,20.45836067199707,20.008975982666016,20.006555557250977,19.966251373291016,19.957563400268555,20.32000716527303,0.0
20.543920516967773,20.609798431396484,20.582473754882812,20.551944732666016,20.614879608154297,20.60146713256836,20.552946090698242,20.07466697692871,20.09160614013672,20.06210708618164,20.04413604736328,20.077877044677734,20.367318630218506,0.0
21.576730728149414,21.55950164794922,21.54678726196289,21.58331298828125,21.61016082763672,21.568511962890625,21.067142486572266,21.056814193725586,21.049488067626953,21.043132781982422,21.066570281982422,21.11297035217285,21.320093631744385,0.0
22.221092224121094,22.260711669921875,22.303401947021484,22.301815032958984,22.321151733398438,21.783287048339844,21.770702362060547,21.73438835144043,21.75180435180664,21.788516998291016,21.824094772338867,21.83171844482422,21.99105707804362,0.0
22.101818084716797,22.186614990234375,22.19121742248535,22.181133270263672,21.687511444091797,21.659032821655273,21.61933135986328,21.605405807495117,21.664995193481445,21.714691162109375,21.711923599243164,21.656665802001953,21.831695079803467,0.0
21.237476348876953,21.280874252319336,21.251813888549805,20.75473976135254,20.76983642578125,20.71653938293457,20.6993465423584,20.72626304626465,20.796207427978516,20.806865692138672,20.742229461669922,20.651865005493164,20.869504769643147,0.0
20.551721572875977,20.544254302978516,20.06545639038086,20.053443908691406,20.0422306060791,20.013153076171875,20.03817367553711,20.077011108398438,20.106529235839844,20.053695678710938,19.954383850097656,19.886043548583984,20.11550807952881,0.0
20.386959075927734,19.948564529418945,19.93785858154297,19.8989200592041,19.910263061523438,19.92378044128418,19.961902618408203,19.962276458740234,19.928443908691406,19.83986473083496,19.762466430664062,19.753673553466797,19.934581120808918,0.0
19.80892562866211,19.833995819091797,19.79610252380371,19.77968406677246,19.833511352539062,19.86032485961914,19.860179901123047,19.797571182250977,19.727622985839844,19.660598754882812,19.642902374267578,19.680639266967773,19.773504892985027,0.0
19.91919708251953,19.917686462402344,19.902240753173828,19.928180694580078,19.995023727416992,19.983186721801758,19.92034149169922,19.822330474853516,19.774127960205078,19.76668930053711,19.79535675048828,20.28961753845215,19.917831579844158,0.0
19.859535217285156,19.88006591796875,19.907058715820312,19.946151733398438,19.974624633789062,19.900131225585938,19.801841735839844,19.725238800048828,19.73625373840332,19.775339126586914,20.260238647460938,20.20037841796875,19.913904825846355,0.0
19.93768310546875,20.00100326538086,20.041353225708008,20.041927337646484,20.0074462890625,19.89743423461914,19.82071876525879,19.80347442626953,19.861248016357422,20.357379913330078,20.287696838378906,20.183395385742188,20.020063400268555,0.0
19.846891403198242,19.923023223876953,19.924850463867188,19.862621307373047,19.792789459228516,19.70486831665039,19.68736457824707,19.716278076171875,20.230525970458984,20.171371459960938,20.05826187133789,20.047138214111328,19.913832028706867,0.0
19.83159637451172,19.869291305541992,19.808074951171875,19.71039390563965,19.662334442138672,19.633953094482422,19.66274642944336,20.14746856689453,20.109130859375,20.00515365600586,19.984834671020508,20.01905632019043,19.870336214701336,0.0
20.101421356201172,20.077314376831055,19.980758666992188,19.904552459716797,19.915672302246094,19.93297576904297,20.418315887451172,20.35664939880371,20.266769409179688,20.256872177124023,20.281768798828125,20.694820404052734,20.182324250539143,0.0
20.046649932861328,19.98676872253418,19.91176986694336,19.895048141479492,19.952590942382812,20.426231384277344,20.364389419555664,20.244997024536133,20.254653930664062,20.290725708007812,20.694561004638672,20.702720642089844,20.23092555999756,0.0
19.805234909057617,19.76601219177246,19.75021743774414,19.780113220214844,20.29436492919922,20.21746826171875,20.1007022857666,20.081233978271484,20.136215209960938,20.551820755004883,20.550457000732422,20.495830535888672,20.127472559611004,0.0
19.867061614990234,19.88748550415039,19.91834259033203,20.405670166015625,20.369098663330078,20.239269256591797,20.218994140625,20.245296478271484,20.680437088012695,20.691009521484375,20.626590728759766,20.537235260009766,20.307207584381104,0.0
19.653167724609375,19.71917152404785,20.20762825012207,20.141040802001953,20.054197311401367,20.022436141967773,20.047698974609375,20.452110290527344,20.482755661010742,20.43023681640625,20.331295013427734,20.263513565063477,20.15043767293294,0.0
19.69192123413086,20.2163143157959,20.1529541015625,20.035655975341797,20.044097900390625,20.057682037353516,20.460756301879883,20.46196174621582,20.429716110229492,20.342269897460938,20.264949798583984,20.254600524902344,20.201073328653973,0.0
20.076324462890625,20.050987243652344,19.933345794677734,19.913930892944336,19.967885971069336,20.35930061340332,20.359172821044922,20.297483444213867,20.22989273071289,20.163890838623047,20.14421844482422,20.181509017944336,20.13982852300008,0.0
