0,1,2,3,4,5,6,7,8,9,10,11,mean,true
15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,15.711915016174316,0.0
15.833352088928223,15.79617977142334,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,15.814765930175781,0.0
15.838634490966797,15.80400562286377,15.847151756286621,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372396,15.829930623372398,0.0
15.844789505004883,15.810893058776855,15.856916427612305,15.831255912780762,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,15.835963726043701,0.0
15.80770206451416,15.776559829711914,15.823702812194824,15.800962448120117,15.750012397766113,15.791787910461426,15.791787910461426,15.791787910461426,15.791787910461426,15.791787910461426,15.791787910461426,15.791787910461426,15.79178791046143,0.0
15.786063194274902,15.753037452697754,15.803021430969238,15.781636238098145,15.73532485961914,15.865248680114746,15.787388642628988,15.787388642628988,15.787388642628988,15.787388642628988,15.787388642628988,15.787388642628988,15.78738864262899,0.0
15.793993949890137,15.754705429077148,15.802720069885254,15.784407615661621,15.738726615905762,15.872265815734863,15.813342094421387,15.79430879865374,15.79430879865374,15.79430879865374,15.79430879865374,15.79430879865374,15.794308798653736,0.0
15.827033042907715,15.786232948303223,15.827884674072266,15.807796478271484,15.7621431350708,15.898553848266602,15.842947959899902,15.795937538146973,15.81856620311737,15.81856620311737,15.81856620311737,15.81856620311737,15.81856620311737,0.0
15.813281059265137,15.774055480957031,15.814040184020996,15.7875337600708,15.741726875305176,15.880396842956543,15.825610160827637,15.782021522521973,15.946792602539062,15.81838427649604,15.81838427649604,15.81838427649604,15.818384276496039,0.0
15.831388473510742,15.796135902404785,15.837782859802246,15.80979061126709,15.756415367126465,15.893107414245605,15.842191696166992,15.79879093170166,15.967511177062988,15.922649383544922,15.84557638168335,15.84557638168335,15.84557638168335,0.0
15.8626708984375,15.830069541931152,15.875682830810547,15.849617958068848,15.792263984680176,15.922823905944824,15.871493339538574,15.829543113708496,16.001541137695312,15.95944595336914,15.901249885559082,15.881491140885787,15.881491140885787,0.0
15.799193382263184,15.76651668548584,15.814909934997559,15.793322563171387,15.743599891662598,15.870495796203613,15.81011962890625,15.76756763458252,15.940569877624512,15.899102210998535,15.843400001525879,15.7079496383667,15.813062270482382,0.0
