0,1,2,3,4,5,6,7,8,9,10,11,mean,true
26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,26.028339385986328,0.0
26.017099380493164,26.005294799804688,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,26.011197090148926,43.281
26.007522583007812,25.98971176147461,26.04389190673828,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406902,26.013708750406906,43.281
25.984825134277344,25.935773849487305,25.98324966430664,26.057735443115234,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,25.99039602279663,43.281
26.020448684692383,25.95525360107422,25.97162628173828,26.039915084838867,26.091846466064453,26.01581802368164,26.01581802368164,26.01581802368164,26.01581802368164,26.01581802368164,26.01581802368164,26.01581802368164,26.015818023681636,43.281
26.038850784301758,25.97376823425293,25.9747257232666,26.011354446411133,26.05722427368164,26.058090209960938,26.019002278645832,26.019002278645832,26.019002278645832,26.019002278645832,26.019002278645832,26.019002278645832,26.01900227864583,0.0
26.038124084472656,25.994659423828125,25.995689392089844,26.016822814941406,26.030986785888672,26.025489807128906,25.962434768676758,26.009172439575195,26.009172439575195,26.009172439575195,26.009172439575195,26.009172439575195,26.009172439575195,0.0
26.039684295654297,26.02139663696289,26.044424057006836,26.065353393554688,26.064001083374023,26.027332305908203,25.960556030273438,25.990589141845703,26.02666711807251,26.02666711807251,26.02666711807251,26.02666711807251,26.02666711807251,0.0
26.005332946777344,25.985456466674805,26.03423309326172,26.07654571533203,26.075407028198242,26.023136138916016,25.925037384033203,25.948631286621094,25.9777889251709,26.005729887220596,26.005729887220596,26.005729887220596,26.005729887220593,0.0
25.993762969970703,25.94331169128418,25.990755081176758,26.058731079101562,26.07900047302246,26.0268497467041,25.913414001464844,25.905162811279297,25.928268432617188,25.985538482666016,25.98247947692871,25.98247947692871,25.982479476928706,0.0
26.03730010986328,25.958438873291016,25.975751876831055,26.042133331298828,26.08803939819336,26.057498931884766,25.945106506347656,25.920333862304688,25.91163444519043,25.962841033935547,26.036176681518555,25.994114095514472,25.994114095514472,0.0
26.09113883972168,26.00421905517578,25.993366241455078,26.029386520385742,26.073741912841797,26.068830490112305,25.97746467590332,25.953296661376953,25.929000854492188,25.948505401611328,26.015789031982422,26.024944305419922,26.009140332539875,0.0
26.025596618652344,26.00568962097168,26.014066696166992,26.028003692626953,26.020610809326172,25.951732635498047,25.95279884338379,25.928943634033203,25.932918548583984,25.968473434448242,25.96299171447754,26.016582489013672,25.984034061431885,0.0
26.059734344482422,26.06000518798828,26.045886993408203,26.00801658630371,25.937694549560547,25.964303970336914,25.96189308166504,25.966073989868164,25.986085891723633,25.949050903320312,25.99639892578125,26.572872161865234,26.04233471552531,0.0
26.130512237548828,26.108304977416992,26.0425968170166,25.94285774230957,25.96672248840332,25.989898681640625,26.015493392944336,26.035737991333008,25.985977172851562,25.998754501342773,26.569351196289062,26.597911834716797,26.11534325281779,0.0
26.164306640625,26.090787887573242,25.964038848876953,25.95623779296875,25.9777889251709,26.029006958007812,26.070680618286133,26.026288986206055,26.01835823059082,26.557485580444336,26.57992172241211,26.760385513305664,26.182940642038982,0.0
26.119171142578125,25.984272003173828,25.94845199584961,25.939559936523438,25.989234924316406,26.056549072265625,26.037567138671875,26.025840759277344,26.549734115600586,26.540424346923828,26.714828491210938,27.19318389892578,26.258234818776447,0.0
26.0260009765625,25.983718872070312,25.946815490722656,25.96608543395996,26.031845092773438,26.03887939453125,26.048187255859375,26.572315216064453,26.547733306884766,26.69045639038086,27.162843704223633,27.19118881225586,26.350505828857422,0.0
26.042919158935547,25.997825622558594,25.989004135131836,26.02437400817871,26.033815383911133,26.064769744873047,26.61031150817871,26.58595848083496,26.713489532470703,27.15431022644043,27.176477432250977,27.501279830932617,26.491211255391438,0.0
26.020336151123047,26.00343894958496,26.010704040527344,25.983226776123047,26.019180297851562,26.590444564819336,26.587419509887695,26.715187072753906,27.141056060791016,27.13143539428711,27.45018196105957,27.47842025756836,26.594252586364746,0.0
26.046968460083008,26.04613494873047,25.98752212524414,25.996135711669922,26.565933227539062,26.588546752929688,26.737642288208008,27.16376304626465,27.139158248901367,27.426246643066406,27.448284149169922,27.504961013793945,26.72094138463338,0.0
26.077938079833984,26.00341033935547,25.991853713989258,26.531314849853516,26.552383422851562,26.72714614868164,27.174583435058594,27.150226593017578,27.4224853515625,27.4127140045166,27.463205337524414,27.536022186279297,26.8369402885437,0.0
